scraping_date,scraping_time,floorplan_name,bedroom,bathroom,apartment_number,square_footage,rent_min,rent_max,move_in_month,move_in_day,move_in_year
2022-06-04,05,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,05,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,05,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,05,Azalea,1,1,1016,599,1476,2144,6,4,2022
2022-06-04,05,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,05,Beech,1,1,0716,851,1672,2423,6,4,2022
2022-06-04,05,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,05,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,05,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,05,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,05,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,05,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,05,Dogwood,2,2,1421,1233,2014,2895,7,28,2022
2022-06-04,05,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,05,Elm,2,1,1827,1114,1805,2719,9,7,2022
2022-06-04,05,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,05,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,05,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,05,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,06,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,06,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,06,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,06,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,06,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,06,Azalea,1,1,1016,599,1476,2144,6,4,2022
2022-06-04,06,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,06,Beech,1,1,0716,851,1672,2423,6,4,2022
2022-06-04,06,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,06,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,06,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,06,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,06,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,06,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,06,Dogwood,2,2,1421,1233,2014,2895,7,28,2022
2022-06-04,06,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,06,Elm,2,1,1827,1114,1805,2719,9,7,2022
2022-06-04,06,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,06,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,06,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,06,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,07,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,07,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,07,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,07,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,07,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,07,Azalea,1,1,1016,599,1476,2144,6,4,2022
2022-06-04,07,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,07,Beech,1,1,0716,851,1672,2423,6,4,2022
2022-06-04,07,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,07,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,07,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,07,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,07,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,07,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,07,Dogwood,2,2,1421,1233,2014,2895,7,28,2022
2022-06-04,07,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,07,Elm,2,1,1827,1114,1805,2719,9,7,2022
2022-06-04,07,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,07,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,07,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,07,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,08,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,08,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,08,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,08,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,08,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,08,Azalea,1,1,1016,599,1476,2144,6,4,2022
2022-06-04,08,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,08,Beech,1,1,0716,851,1672,2423,6,4,2022
2022-06-04,08,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,08,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,08,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,08,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,08,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,08,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,08,Dogwood,2,2,1421,1233,2014,2895,7,28,2022
2022-06-04,08,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,08,Elm,2,1,1827,1114,1805,2719,9,7,2022
2022-06-04,08,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,08,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,08,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,08,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,09,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,09,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,09,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,09,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,09,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,09,Azalea,1,1,1016,599,1476,2144,6,4,2022
2022-06-04,09,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,09,Beech,1,1,0716,851,1672,2423,6,4,2022
2022-06-04,09,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,09,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,09,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,09,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,09,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,09,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,09,Dogwood,2,2,1421,1233,2014,2895,7,28,2022
2022-06-04,09,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,09,Elm,2,1,1827,1114,1805,2719,9,7,2022
2022-06-04,09,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,09,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,09,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,09,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,10,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,10,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,10,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,10,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,10,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,10,Azalea,1,1,1016,599,1476,2144,6,4,2022
2022-06-04,10,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,10,Beech,1,1,0716,851,1672,2423,6,4,2022
2022-06-04,10,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,10,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,10,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,10,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,10,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,10,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,10,Dogwood,2,2,1421,1233,2014,2895,7,28,2022
2022-06-04,10,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,10,Elm,2,1,1827,1114,1805,2719,9,7,2022
2022-06-04,10,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,10,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,10,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,10,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,11,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,11,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,11,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,11,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,11,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,11,Azalea,1,1,1016,599,1476,2144,6,4,2022
2022-06-04,11,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,11,Beech,1,1,0716,851,1672,2423,6,4,2022
2022-06-04,11,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,11,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,11,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,11,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,11,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,11,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,11,Dogwood,2,2,1421,1233,2014,2895,7,28,2022
2022-06-04,11,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,11,Elm,2,1,1827,1114,1805,2719,9,7,2022
2022-06-04,11,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,11,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,11,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,11,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,12,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,12,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,12,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,12,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,12,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,12,Azalea,1,1,1016,599,1476,2144,6,4,2022
2022-06-04,12,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,12,Beech,1,1,0716,851,1672,2423,6,4,2022
2022-06-04,12,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,12,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,12,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,12,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,12,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,12,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,12,Dogwood,2,2,1421,1233,2014,2895,7,28,2022
2022-06-04,12,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,12,Elm,2,1,1827,1114,1805,2719,9,7,2022
2022-06-04,12,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,12,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,12,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,12,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,13,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,13,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,13,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,13,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,13,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,13,Azalea,1,1,1016,599,1476,2144,6,4,2022
2022-06-04,13,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,13,Beech,1,1,0716,851,1672,2423,6,4,2022
2022-06-04,13,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,13,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,13,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,13,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,13,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,13,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,13,Dogwood,2,2,1421,1233,2014,2895,7,28,2022
2022-06-04,13,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,13,Elm,2,1,1827,1114,1805,2719,9,7,2022
2022-06-04,13,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,13,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,13,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,13,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,14,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,14,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,14,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,14,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,14,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,14,Azalea,1,1,1016,599,1476,2144,6,4,2022
2022-06-04,14,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,14,Beech,1,1,0716,851,1672,2423,6,4,2022
2022-06-04,14,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,14,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,14,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,14,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,14,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,14,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,14,Dogwood,2,2,1421,1233,2014,2895,7,28,2022
2022-06-04,14,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,14,Elm,2,1,1827,1114,1805,2719,9,7,2022
2022-06-04,14,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,14,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,14,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,14,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,15,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,15,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,15,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,15,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,15,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,15,Azalea,1,1,1016,599,1476,2138,6,4,2022
2022-06-04,15,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,15,Beech,1,1,0716,851,1672,2416,6,4,2022
2022-06-04,15,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,15,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,15,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,15,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,15,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,15,Dogwood,2,2,1327,1233,1974,2697,7,8,2022
2022-06-04,15,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,15,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,15,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,15,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,15,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,15,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,16,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,16,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,16,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,16,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,16,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,16,Azalea,1,1,1016,599,1476,2138,6,4,2022
2022-06-04,16,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,16,Beech,1,1,0716,851,1672,2416,6,4,2022
2022-06-04,16,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,16,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,16,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,16,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,16,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,16,Dogwood,2,2,1327,1233,1974,2697,7,8,2022
2022-06-04,16,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,16,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,16,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,16,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,16,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,16,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,17,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,17,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,17,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,17,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,17,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,17,Azalea,1,1,1016,599,1476,2138,6,4,2022
2022-06-04,17,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,17,Beech,1,1,0716,851,1672,2416,6,4,2022
2022-06-04,17,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,17,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,17,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,17,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,17,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,17,Dogwood,2,2,1327,1233,1974,2697,7,8,2022
2022-06-04,17,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,17,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,17,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,17,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,17,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,17,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,18,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,18,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,18,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,18,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,18,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,18,Azalea,1,1,1016,599,1476,2138,6,4,2022
2022-06-04,18,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,18,Beech,1,1,0716,851,1672,2416,6,4,2022
2022-06-04,18,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,18,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,18,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,18,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,18,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,18,Dogwood,2,2,1327,1233,1974,2697,7,8,2022
2022-06-04,18,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,18,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,18,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,18,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,18,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,18,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,19,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,19,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,19,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,19,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,19,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,19,Azalea,1,1,1016,599,1476,2138,6,4,2022
2022-06-04,19,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,19,Beech,1,1,0716,851,1672,2416,6,4,2022
2022-06-04,19,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,19,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,19,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,19,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,19,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,19,Dogwood,2,2,1327,1233,1974,2697,7,8,2022
2022-06-04,19,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,19,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,19,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,19,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,19,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,19,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,20,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,20,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,20,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,20,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,20,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,20,Azalea,1,1,1016,599,1476,2138,6,4,2022
2022-06-04,20,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,20,Beech,1,1,0716,851,1672,2416,6,4,2022
2022-06-04,20,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,20,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,20,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,20,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,20,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,20,Dogwood,2,2,1327,1233,1974,2697,7,8,2022
2022-06-04,20,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,20,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,20,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,20,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,20,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,20,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,21,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,21,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,21,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,21,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,21,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,21,Azalea,1,1,1016,599,1476,2138,6,4,2022
2022-06-04,21,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,21,Beech,1,1,0716,851,1672,2416,6,4,2022
2022-06-04,21,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,21,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,21,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,21,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,21,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,21,Dogwood,2,2,1327,1233,1974,2697,7,8,2022
2022-06-04,21,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,21,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,21,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,21,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,21,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,21,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,22,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,22,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,22,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,22,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,22,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,22,Azalea,1,1,1016,599,1476,2138,6,4,2022
2022-06-04,22,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,22,Beech,1,1,0716,851,1672,2416,6,4,2022
2022-06-04,22,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,22,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,22,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,22,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,22,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,22,Dogwood,2,2,1327,1233,1974,2697,7,8,2022
2022-06-04,22,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
2022-06-04,22,Elm,2,1,2522,1114,1880,2567,7,8,2022
2022-06-04,22,Ficus,3,2,1923,1456,2560,3603,6,29,2022
2022-06-04,22,Ficus,3,2,1924,1456,2515,3806,7,30,2022
2022-06-04,22,Ficus,3,2,0122,1456,2560,3872,7,31,2022
2022-06-04,22,Fir,3,2,0908,1350,2476,3313,6,4,2022
2022-06-04,23,Aspen,1,1,1424,592,1426,2055,6,4,2022
2022-06-04,23,Aspen,1,1,2304,592,1426,2055,6,4,2022
2022-06-04,23,Aspen,1,1,1215,592,1426,2055,6,4,2022
2022-06-04,23,Azalea,1,1,1034,599,1456,2096,6,4,2022
2022-06-04,23,Azalea,1,1,1013,599,1411,2035,6,4,2022
2022-06-04,23,Azalea,1,1,1016,599,1476,2138,6,4,2022
2022-06-04,23,Beech,1,1,2414,851,1672,2408,6,4,2022
2022-06-04,23,Beech,1,1,0716,851,1672,2416,6,4,2022
2022-06-04,23,Beech,1,1,1116,851,1745,2498,6,4,2022
2022-06-04,23,Cypress,2,2,0638,987,1994,2612,6,4,2022
2022-06-04,23,Cypress,2,2,1117,987,1939,2638,7,26,2022
2022-06-04,23,Cypress,2,2,1618,987,1939,2766,7,28,2022
2022-06-04,23,Dogwood,2,2,1312,1233,2011,2642,6,8,2022
2022-06-04,23,Dogwood,2,2,1327,1233,1974,2697,7,8,2022
2022-06-04,23,Dogwood,2,2,2631,1233,1994,2724,7,18,2022
